id,flower_cls
4384,columbine
10496,columbine
4169,columbine
1889,columbine
2092,columbine
9471,columbine
9993,columbine
9581,columbine
5954,columbine
11874,columbine
8119,columbine
1982,columbine
8316,columbine
6419,columbine
9376,columbine
8448,columbine
395,columbine
5739,columbine
5991,columbine
5654,columbine
3229,columbine
2549,columbine
7199,columbine
12028,columbine
11310,columbine
9878,columbine
5550,columbine
8831,columbine
11212,columbine
8073,columbine
1342,columbine
11324,columbine
6614,columbine
11403,columbine
10776,columbine
6709,columbine
388,columbine
3793,columbine
10992,columbine
5941,columbine
6070,columbine
29,columbine
4751,columbine
3255,columbine
8214,columbine
11367,columbine
4958,columbine
12619,columbine
7987,columbine
9803,columbine
4993,columbine
6599,columbine
11003,columbine
2080,columbine
10875,columbine
5985,columbine
3787,columbine
4067,columbine
11123,columbine
11787,columbine
4666,columbine
11320,columbine
8450,columbine
6664,columbine
8515,columbine
5525,columbine
3328,columbine
5339,columbine
7970,columbine
10168,columbine
4927,columbine
11592,columbine
6513,columbine
10745,columbine
9099,columbine
1126,columbine
4476,columbine
1017,columbine
12517,columbine
8627,columbine
10599,columbine
1417,columbine
9004,columbine
3297,columbine
8256,columbine
5111,columbine
1434,columbine
11347,columbine
5309,columbine
10320,columbine
11407,columbine
5727,columbine
3808,columbine
4323,columbine
5786,columbine
5454,columbine
5881,columbine
998,columbine
2023,columbine
67,columbine
8123,columbine
1322,columbine
9193,columbine
2109,columbine
3876,columbine
2327,columbine
933,columbine
3994,columbine
9839,columbine
9169,columbine
3758,columbine
9660,columbine
846,balloon flower
638,balloon flower
3115,balloon flower
8666,balloon flower
9184,balloon flower
9473,balloon flower
5677,balloon flower
1300,balloon flower
10830,balloon flower
5535,balloon flower
1534,balloon flower
7736,balloon flower
12052,balloon flower
9718,balloon flower
1474,balloon flower
9153,balloon flower
3640,balloon flower
10108,balloon flower
7368,balloon flower
10315,balloon flower
9830,balloon flower
5891,balloon flower
6133,balloon flower
8574,balloon flower
1814,balloon flower
8313,balloon flower
652,balloon flower
12135,balloon flower
6949,balloon flower
9964,balloon flower
5092,balloon flower
1182,balloon flower
6078,balloon flower
10743,balloon flower
3920,balloon flower
4898,balloon flower
6125,balloon flower
8957,balloon flower
10249,balloon flower
6264,balloon flower
3291,balloon flower
10759,balloon flower
1921,balloon flower
5239,balloon flower
6638,balloon flower
10623,balloon flower
8988,balloon flower
456,balloon flower
9971,balloon flower
6972,balloon flower
941,balloon flower
4470,balloon flower
10409,balloon flower
11207,balloon flower
7195,balloon flower
1167,balloon flower
3446,balloon flower
7672,balloon flower
5867,balloon flower
6671,balloon flower
5103,balloon flower
492,balloon flower
4171,balloon flower
8368,balloon flower
7967,balloon flower
5634,balloon flower
5257,balloon flower
12341,balloon flower
3947,balloon flower
12181,balloon flower
3373,balloon flower
12347,balloon flower
1085,balloon flower
6370,balloon flower
2202,balloon flower
2285,balloon flower
7493,balloon flower
9577,balloon flower
7934,balloon flower
11855,balloon flower
10014,balloon flower
6986,balloon flower
1316,balloon flower
131,balloon flower
12199,balloon flower
8180,balloon flower
468,balloon flower
6734,balloon flower
7456,balloon flower
1303,balloon flower
6010,foxglove
1872,foxglove
791,foxglove
1959,foxglove
12063,foxglove
6065,foxglove
4508,foxglove
9306,foxglove
9635,foxglove
5517,foxglove
8929,foxglove
4086,foxglove
102,foxglove
1429,foxglove
7372,foxglove
1926,foxglove
4727,foxglove
7634,foxglove
4173,foxglove
2491,foxglove
2230,foxglove
11771,foxglove
7515,foxglove
6682,foxglove
9546,foxglove
1358,foxglove
8156,foxglove
5639,foxglove
5226,foxglove
7957,foxglove
4455,foxglove
5324,foxglove
5216,foxglove
11205,foxglove
1529,foxglove
1874,foxglove
11346,foxglove
9788,foxglove
2736,foxglove
10317,foxglove
6645,foxglove
5919,foxglove
3261,foxglove
7859,foxglove
8237,foxglove
9083,foxglove
6544,foxglove
4449,foxglove
6476,foxglove
9382,foxglove
911,foxglove
11336,foxglove
3143,foxglove
5473,foxglove
3283,foxglove
2669,foxglove
1437,foxglove
2207,foxglove
11777,foxglove
8077,foxglove
4073,foxglove
7919,foxglove
6780,foxglove
6467,foxglove
6710,foxglove
12489,foxglove
3643,foxglove
9712,foxglove
7582,foxglove
4076,foxglove
2465,foxglove
3796,foxglove
9462,foxglove
8781,foxglove
2935,foxglove
1038,foxglove
4889,foxglove
11918,foxglove
2227,foxglove
11617,foxglove
782,foxglove
3670,foxglove
1113,foxglove
917,foxglove
5015,foxglove
602,foxglove
10578,foxglove
3928,foxglove
10636,foxglove
693,foxglove
3402,foxglove
12152,foxglove
12470,foxglove
3004,foxglove
10524,foxglove
4027,foxglove
10089,foxglove
8103,foxglove
6052,foxglove
10896,foxglove
11298,foxglove
6625,foxglove
525,foxglove
8525,foxglove
6438,foxglove
9559,foxglove
2612,foxglove
2988,foxglove
5296,foxglove
7846,foxglove
4864,foxglove
567,foxglove
10311,foxglove
6234,foxglove
5785,foxglove
11781,foxglove
11856,foxglove
319,foxglove
9632,foxglove
7872,foxglove
2853,foxglove
8687,foxglove
11610,foxglove
8876,foxglove
2160,foxglove
9082,foxglove
698,foxglove
3717,foxglove
9507,foxglove
8224,foxglove
7830,foxglove
5317,foxglove
254,foxglove
3516,foxglove
12177,foxglove
10092,foxglove
707,foxglove
7044,foxglove
2305,foxglove
572,poinsettia
4369,poinsettia
12316,poinsettia
3980,poinsettia
11471,poinsettia
3482,poinsettia
4443,poinsettia
2644,poinsettia
10742,poinsettia
7969,poinsettia
2410,poinsettia
1573,poinsettia
5088,poinsettia
4554,poinsettia
678,poinsettia
1950,poinsettia
12625,poinsettia
5483,poinsettia
1641,poinsettia
4080,poinsettia
5024,poinsettia
11398,poinsettia
1076,poinsettia
5609,poinsettia
6325,poinsettia
12103,poinsettia
5956,poinsettia
3853,poinsettia
225,poinsettia
2435,poinsettia
8089,poinsettia
629,poinsettia
3909,poinsettia
1873,poinsettia
4602,poinsettia
2382,poinsettia
11963,poinsettia
4102,poinsettia
70,poinsettia
3263,poinsettia
1867,poinsettia
5947,poinsettia
1900,poinsettia
9298,poinsettia
4144,poinsettia
11752,poinsettia
12553,poinsettia
10822,poinsettia
2621,poinsettia
6344,poinsettia
7349,poinsettia
12479,poinsettia
6797,poinsettia
11974,poinsettia
9965,poinsettia
681,poinsettia
4452,poinsettia
3377,poinsettia
9624,poinsettia
6450,poinsettia
8560,poinsettia
5107,poinsettia
2078,poinsettia
10989,poinsettia
5013,poinsettia
4038,poinsettia
4055,poinsettia
8342,poinsettia
2521,poinsettia
8231,poinsettia
8819,poinsettia
9794,poinsettia
6017,poinsettia
2946,poinsettia
11977,poinsettia
1401,poinsettia
3073,poinsettia
6807,poinsettia
8230,poinsettia
8203,poinsettia
3148,poinsettia
4429,poinsettia
2029,poinsettia
10393,poinsettia
6475,poinsettia
5400,poinsettia
12328,poinsettia
6000,poinsettia
7708,poinsettia
11759,poinsettia
1668,poinsettia
1213,poinsettia
3299,poinsettia
5497,poinsettia
11175,poinsettia
7446,poinsettia
2648,poinsettia
9892,poinsettia
3800,poinsettia
8784,poinsettia
5030,poinsettia
9756,poinsettia
10605,poinsettia
11985,poinsettia
8746,poinsettia
5658,poinsettia
5651,poinsettia
4049,poinsettia
7616,poinsettia
9230,poinsettia
2142,daffodil
6887,daffodil
2419,daffodil
9098,daffodil
3999,daffodil
2803,daffodil
7563,daffodil
9828,daffodil
6348,daffodil
12055,daffodil
7991,daffodil
555,daffodil
1850,daffodil
12093,daffodil
273,daffodil
391,daffodil
8863,daffodil
7224,daffodil
9292,daffodil
2342,daffodil
5917,daffodil
9693,daffodil
787,daffodil
5253,daffodil
6817,daffodil
6653,daffodil
5700,daffodil
10789,daffodil
10376,daffodil
2691,daffodil
269,daffodil
2138,daffodil
5594,daffodil
4158,daffodil
12382,daffodil
9699,daffodil
7875,daffodil
7517,daffodil
7535,daffodil
5493,daffodil
9634,daffodil
4733,daffodil
1149,daffodil
10790,daffodil
8977,daffodil
8856,daffodil
3312,daffodil
8570,daffodil
1453,daffodil
5122,daffodil
5080,daffodil
3862,daffodil
5948,daffodil
912,daffodil
4025,daffodil
7580,daffodil
11689,daffodil
1820,daffodil
9333,daffodil
10430,daffodil
5539,daffodil
12245,daffodil
6944,daffodil
6805,daffodil
7602,daffodil
11611,daffodil
11790,daffodil
7732,daffodil
11059,daffodil
3614,daffodil
6984,daffodil
8505,daffodil
10464,daffodil
12529,daffodil
12557,daffodil
10522,daffodil
7352,daffodil
5689,daffodil
11941,daffodil
12675,daffodil
1090,daffodil
12703,daffodil
12614,daffodil
8955,daffodil
6357,daffodil
1577,daffodil
7208,daffodil
6093,daffodil
10827,daffodil
10794,daffodil
2855,daffodil
6867,daffodil
7760,daffodil
7127,daffodil
10109,daffodil
289,daffodil
1266,corn poppy
6460,corn poppy
11433,corn poppy
9015,corn poppy
893,corn poppy
3985,corn poppy
1001,corn poppy
706,corn poppy
5950,corn poppy
11958,corn poppy
4497,corn poppy
3679,corn poppy
11541,corn poppy
11748,corn poppy
9183,corn poppy
3720,corn poppy
3592,corn poppy
291,corn poppy
7322,corn poppy
2613,corn poppy
8637,corn poppy
1845,corn poppy
6802,corn poppy
1749,corn poppy
169,corn poppy
3911,corn poppy
5466,corn poppy
11135,corn poppy
251,corn poppy
2427,corn poppy
3636,corn poppy
282,corn poppy
9898,corn poppy
4286,corn poppy
11670,corn poppy
8518,corn poppy
4492,corn poppy
6509,corn poppy
7283,corn poppy
3370,corn poppy
7605,corn poppy
6283,corn poppy
1169,corn poppy
8046,corn poppy
1006,corn poppy
7741,corn poppy
11183,corn poppy
5524,corn poppy
9055,corn poppy
10333,corn poppy
2572,corn poppy
5571,corn poppy
1961,corn poppy
11761,corn poppy
10577,corn poppy
5451,corn poppy
3560,corn poppy
7404,corn poppy
3459,corn poppy
12046,corn poppy
2111,corn poppy
2901,corn poppy
9515,corn poppy
1129,corn poppy
9772,corn poppy
1223,corn poppy
645,corn poppy
4637,corn poppy
1815,corn poppy
8274,corn poppy
1566,corn poppy
2634,corn poppy
2582,corn poppy
1398,corn poppy
23,corn poppy
4873,corn poppy
8775,corn poppy
12163,corn poppy
11616,corn poppy
1693,corn poppy
10590,corn poppy
4858,corn poppy
9531,corn poppy
4395,iris
1044,iris
10536,iris
5006,iris
352,iris
12377,iris
9518,iris
4338,iris
897,iris
218,iris
4327,iris
4472,iris
11449,iris
11848,iris
2020,iris
5965,iris
11619,iris
4910,iris
5778,iris
5994,iris
4356,iris
11206,iris
1567,iris
12566,iris
6511,iris
3237,iris
8496,iris
9393,iris
12709,iris
850,iris
4132,iris
10837,iris
10327,iris
2970,iris
12315,iris
11927,iris
9283,iris
634,iris
2687,iris
4464,iris
7011,iris
4287,iris
2789,iris
6317,iris
5646,iris
9953,iris
2791,iris
3979,iris
4281,iris
8471,iris
6290,iris
9979,iris
1848,iris
5341,iris
8061,iris
12599,iris
11533,iris
2883,iris
9900,iris
12119,iris
9085,iris
10413,iris
7048,iris
1562,iris
12024,iris
11850,iris
8272,iris
12255,iris
2715,iris
8841,iris
10368,iris
7405,iris
8349,iris
2005,iris
4202,iris
9851,iris
166,iris
8083,iris
2376,iris
12568,iris
4481,iris
8100,iris
11120,iris
5329,iris
413,iris
738,iris
8770,iris
5196,iris
8976,iris
4609,iris
4259,iris
2482,iris
2892,iris
11328,iris
310,iris
12331,iris
7520,iris
9923,iris
9879,iris
9653,iris
948,iris
7631,iris
12574,iris
3929,iris
9002,iris
12718,iris
1332,iris
3961,iris
2936,iris
4717,iris
12351,iris
5398,iris
4729,iris
6604,iris
5897,iris
2718,iris
5278,iris
1148,iris
4742,iris
9939,iris
9802,iris
1879,iris
6707,iris
6007,iris
7529,iris
7527,iris
3213,iris
8457,iris
7562,iris
5668,iris
10027,iris
8364,iris
9996,iris
1664,iris
6693,iris
10397,iris
4982,iris
8606,iris
3104,iris
3760,iris
10163,iris
8319,iris
2243,iris
5325,iris
8718,iris
6455,iris
7430,iris
5934,iris
3794,iris
10778,iris
3960,iris
1392,iris
10647,iris
3430,iris
866,iris
3775,iris
12229,iris
7686,iris
8464,iris
987,iris
10782,iris
4849,iris
12180,iris
1101,iris
11194,iris
7270,iris
10252,iris
2094,iris
10803,iris
6545,iris
10916,iris
7693,iris
3555,iris
3701,iris
1111,iris
3658,iris
2775,iris
12257,iris
7136,iris
2628,iris
9198,iris
8651,iris
9811,iris
12485,iris
1146,iris
3387,iris
10434,iris
9463,iris
12556,iris
1601,iris
5807,iris
11940,iris
4556,iris
4837,iris
7066,iris
813,iris
2920,iris
2088,iris
204,iris
3533,iris
3831,iris
11932,iris
12676,iris
8696,iris
12462,iris
9604,iris
9566,iris
10458,iris
234,iris
2040,iris
2369,iris
5180,iris
4422,iris
6660,iris
6498,iris
6155,iris
7171,iris
59,iris
4708,iris
5780,iris
4160,iris
167,iris
92,iris
1252,iris
741,iris
10124,iris
11993,iris
2534,iris
8236,iris
487,iris
7059,iris
8485,iris
2421,iris
5106,iris
4198,iris
3802,iris
7101,iris
10883,iris
4192,iris
9206,iris
3885,iris
3573,iris
2470,iris
8586,iris
5310,iris
1140,iris
9323,iris
8302,iris
4002,iris
11675,iris
4527,iris
3988,iris
4463,iris
6982,iris
8908,iris
8306,iris
3840,iris
2567,iris
9222,iris
10353,iris
9645,iris
6027,iris
10753,iris
10861,iris
11028,iris
1072,iris
1995,iris
8752,iris
2459,iris
3358,iris
8264,iris
7984,iris
3962,iris
1638,iris
7890,iris
252,iris
1383,iris
1257,iris
12677,iris
1395,iris
2843,iris
9111,iris
8408,iris
8842,iris
497,iris
2991,iris
8320,iris
10542,iris
4713,iris
6929,iris
2543,iris
1645,iris
5208,iris
809,iris
6708,iris
7586,iris
11928,iris
4758,iris
6092,iris
1058,iris
2199,iris
7907,iris
8522,iris
10600,iris
7929,iris
3546,iris
11551,iris
6841,iris
1372,iris
10227,iris
10096,iris
4832,iris
670,iris
3469,iris
7288,iris
8948,iris
594,iris
9297,iris
3292,iris
1000,iris
10127,iris
2704,iris
4634,iris
7550,iris
554,iris
2370,iris
5939,iris
138,iris
7804,iris
5552,iris
2236,iris
7449,iris
7981,iris
6973,iris
9673,iris
11577,iris
9282,iris
12532,iris
4295,iris
10253,iris
281,iris
9697,iris
2610,iris
8847,iris
10622,iris
11453,iris
10978,iris
11033,iris
8703,iris
3108,iris
32,iris
7566,iris
11946,iris
3054,iris
9497,iris
9770,iris
994,iris
6184,iris
11515,iris
3252,iris
5518,iris
1323,iris
2540,iris
11745,iris
2071,iris
11469,iris
8373,iris
7029,iris
11338,iris
7248,iris
9795,iris
1685,iris
4850,iris
719,iris
613,iris
3814,iris
6006,iris
10767,iris
6811,iris
3878,iris
3958,iris
8140,iris
11174,iris
11625,iris
12628,iris
2022,iris
4260,iris
10484,iris
6097,iris
2747,iris
1603,iris
4454,iris
4336,iris
8198,iris
9899,iris
9976,iris
6390,iris
2965,iris
10708,iris
11913,iris
11668,iris
6040,iris
5836,iris
11727,iris
10878,iris
2203,iris
7922,iris
3158,iris
12417,iris
11415,iris
3388,iris
434,iris
9332,iris
557,iris
6378,iris
1499,iris
3488,iris
8797,iris
11986,iris
4738,iris
6136,iris
7163,iris
4364,iris
7893,iris
4806,iris
8362,iris
11293,iris
4490,iris
1812,iris
8885,iris
9826,iris
7600,iris
10714,iris
1362,iris
1119,iris
3203,iris
8695,iris
5761,iris
3110,iris
6366,iris
1808,iris
3682,iris
10701,iris
6702,iris
12114,iris
5318,iris
9166,iris
3759,iris
429,iris
11628,iris
3200,iris
1619,iris
7681,iris
7097,iris
11744,iris
10148,iris
5724,iris
7603,iris
9221,iris
6521,iris
7574,iris
3325,iris
12176,iris
8943,iris
535,iris
5490,iris
15,iris
6160,iris
1220,iris
11119,iris
7904,iris
4723,iris
58,iris
10740,iris
3753,iris
193,iris
2951,iris
4372,iris
785,iris
1910,iris
7661,iris
3698,iris
12465,iris
5902,iris
2658,iris
1277,iris
1522,iris
10543,iris
7823,iris
4661,iris
11737,iris
211,iris
8585,iris
2140,iris
3335,iris
1069,iris
7541,iris
107,iris
5145,iris
7542,iris
11785,iris
5177,iris
2417,iris
6961,iris
9095,iris
6960,iris
3371,iris
7677,iris
1579,iris
3475,iris
10910,iris
8690,iris
1354,iris
969,iris
6927,iris
10629,iris
7246,iris
8667,iris
4669,iris
11762,iris
4633,iris
7177,iris
11580,iris
6468,iris
7663,iris
5861,iris
10004,iris
7558,iris
563,iris
6994,iris
10810,iris
9402,iris
7852,iris
1005,iris
4577,iris
2481,iris
9465,iris
11424,iris
10971,iris
22,iris
2278,iris
4753,iris
6810,iris
847,iris
188,iris
8165,iris
5401,iris
9025,iris
8970,iris
139,iris
9618,iris
11837,iris
3509,iris
10257,iris
5599,iris
7579,iris
10362,iris
11661,iris
8678,iris
9906,iris
952,iris
3437,iris
6350,iris
9364,iris
214,iris
2217,iris
9048,iris
11632,iris
8404,iris
9891,iris
12521,iris
3457,iris
8143,iris
1306,iris
7389,iris
2502,iris
1014,iris
3924,iris
10384,iris
3676,iris
3610,iris
7369,iris
7439,iris
9070,iris
4236,iris
8060,iris
3264,iris
4810,iris
9079,iris
4423,iris
7353,iris
11378,iris
4948,iris
11343,iris
10243,iris
9856,iris
10867,iris
6073,iris
3710,iris
11713,iris
8641,iris
344,iris
6280,iris
3594,iris
11239,iris
1356,iris
7576,iris
2256,iris
7425,iris
5775,iris
10571,iris
2551,iris
5394,iris
3375,iris
3206,iris
5749,iris
9305,iris
7345,iris
10637,iris
10659,iris
6108,iris
5202,iris
10083,iris
8594,iris
6975,iris
8271,iris
4860,iris
10705,iris
1980,iris
4585,iris
5942,iris
5653,iris
7936,iris
10842,iris
2839,iris
7467,iris
1988,iris
9218,iris
5830,iris
3406,iris
3157,iris
12283,iris
2328,iris
5763,iris
1541,iris
10500,iris
5900,iris
12364,iris
1509,iris
3964,iris
2401,iris
4839,iris
5457,iris
3707,iris
1709,iris
510,iris
5973,iris
7191,iris
5238,iris
10032,iris
5330,iris
11283,iris
6917,iris
8213,iris
4465,iris
6453,iris
3342,iris
3221,iris
10529,iris
6362,iris
9737,iris
8656,iris
5500,iris
11243,iris
7921,iris
12132,iris
10180,iris
10824,iris
6219,iris
5066,iris
12194,iris
7332,iris
2630,iris
9107,iris
7355,iris
12198,iris
1127,iris
9124,iris
4632,iris
10593,iris
11996,iris
10917,iris
2129,iris
10650,iris
11899,iris
6466,iris
4696,iris
7968,iris
874,iris
10401,iris
4496,iris
18,iris
11010,iris
2941,iris
180,iris
4834,iris
9155,iris
10452,iris
